feature,coefficient,std_error,t_value,p_value,CI_lower,CI_upper
COMPANY_NAME_ohe_421,-9001.203396175619,4395.811087458746,-2.0476774859265587,0.040591611298528285,-17616.99312759476,-385.41366475647555
COMPANY_NAME_ohe_422,1798.114389967183,1705.1407630114995,1.0545254849174328,0.2916423990758099,-1543.961505535356,5140.190285469722
COMPANY_NAME_ohe_423,-3097.854804800579,1538.044778398816,-2.0141512446897716,0.043993656715024976,-6112.422570462259,-83.28703913889967
COMPANY_NAME_ohe_424,10100.567461215922,5061.968202642291,1.995383427328433,0.046001077044951044,179.10978403703302,20022.025138394813
COMPANY_NAME_ohe_425,-15100.75193227154,7767.37268678451,-1.9441260952965627,0.05188024713791739,-30324.80239836918,123.29853382609872
COMPANY_NAME_ohe_426,886.5895634115114,1191.1435638891699,0.7443179733236626,0.4566841302581608,-1448.0518218112616,3221.2309486342842
COMPANY_NAME_ohe_427,1856.1359795974195,1161.0610740082589,1.598654903819656,0.10989730302118028,-419.54372545876777,4131.815684653607
COMPANY_NAME_ohe_428,-594.5929708079453,421.0530536312759,-1.412156890159124,0.15790377079008433,-1419.856955925246,230.67101430935531
COMPANY_NAME_ohe_429,-694.7599953818352,451.026788813686,-1.5403962971007308,0.12346378346821174,-1578.7725014566597,189.2525106929893
COMPANY_NAME_ohe_430,-11416.795306998845,5077.393751098883,-2.248554251780837,0.02454086979939496,-21368.487059152656,-1465.1035548450363
COMPANY_NAME_ohe_431,15743.591865000626,7366.20026075313,2.137274484496703,0.03257567290329488,1305.8393539244917,30181.344376076762
COMPANY_NAME_ohe_432,194.63673088902496,421.1964988330578,0.4621043418648399,0.6440064967087245,-630.9084068237682,1020.1818686018182
COMPANY_NAME_ohe_433,-11018.50521106306,6081.104352436034,-1.8119250340851576,0.0699977806576284,-22937.46974183769,900.4593197115664
COMPANY_NAME_ohe_434,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_435,-5600.387714207494,2885.030192417785,-1.9411885979307957,0.052235405621754216,-11255.046891346352,54.27146293136411
COMPANY_NAME_ohe_436,-6193.582863146697,3095.5950268386055,-2.0007729723845467,0.04541686133689349,-12260.949115750363,-126.21661054302967
COMPANY_NAME_ohe_437,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_438,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_439,-7739.553968753533,3695.3709402676727,-2.094391630463198,0.03622510772368148,-14982.48101167817,-496.62692582889485
COMPANY_NAME_ohe_440,18761.843642015774,9093.012812551106,2.0633253277856114,0.03908172924090936,939.5385294156076,36584.14875461594
COMPANY_NAME_ohe_441,1863.8167255801995,1854.9918981157475,1.0047573401659684,0.3150137100992989,-1771.9673947266656,5499.600845887065
COMPANY_NAME_ohe_442,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_443,1703.5427617325881,1042.8816006333302,1.6334958452599468,0.10236475382852861,-340.50517550873906,3747.590698973915
COMPANY_NAME_ohe_444,609.1035904326195,852.1858490522538,0.7147544061075706,0.4747608128318883,-1061.180673709798,2279.3878545750367
COMPANY_NAME_ohe_445,7317.384759631294,3706.967647727462,1.973954308480998,0.048386938629656484,51.72817008546917,14583.04134917712
COMPANY_NAME_ohe_446,-4115.2084025017175,2439.992170678689,-1.6865662324469932,0.0916867895387552,-8897.593057031947,667.1762520285129
COMPANY_NAME_ohe_447,-15319.089614679651,7464.538973736011,-2.052248594130178,0.040145509063411744,-29949.586003202232,-688.5932261570706
COMPANY_NAME_ohe_448,-12642.926885737004,6141.6068396481705,-2.0585698850207206,0.039535460133846456,-24680.47629144742,-605.377480026591
COMPANY_NAME_ohe_449,-3232.1205679458776,1605.133361538543,-2.013614971436295,0.044049973348207594,-6378.181956561422,-86.05917933033334
COMPANY_NAME_ohe_450,-5934.389938006424,2849.1751170279304,-2.082844926778942,0.03726536094941135,-11518.773167381169,-350.00670863168034
COMPANY_NAME_ohe_451,-9201.054188759843,4507.093988681624,-2.0414604647397767,0.04120507971612142,-18034.958406575824,-367.14997094385944
COMPANY_NAME_ohe_452,-4008.9598088667185,2579.182987253534,-1.5543526103728278,0.12010033060654024,-9064.158463883645,1046.2388461502082
COMPANY_NAME_ohe_453,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_454,11647.348399665278,6177.512563596447,1.8854430937627074,0.05937004055130268,-460.57622498375713,23755.273024314312
COMPANY_NAME_ohe_455,-10954.42582436335,5363.696974329939,-2.0423274985126905,0.041119056160586975,-21467.27189405003,-441.57975467666984
COMPANY_NAME_ohe_456,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_457,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_458,-2767.98376242206,1484.2398391343622,-1.8649167671152138,0.062193071814662604,-5677.09384712541,141.12632228128996
COMPANY_NAME_ohe_459,4275.198341834864,2408.724736751146,1.7748804072985074,0.07591763601444823,-445.9021421973821,8996.29882586711
COMPANY_NAME_ohe_460,-7822.3476095096,3593.312261929194,-2.1769184082292647,0.029486655694558772,-14865.239642890821,-779.45557612838
COMPANY_NAME_ohe_461,3121.937843476627,1613.0022665490148,1.9354826141416088,0.05293110011509139,-39.54659895944178,6283.422285912697
COMPANY_NAME_ohe_462,-13711.81019559238,5805.910999374638,-2.361698310061814,0.01819143947374746,-25091.39575436667,-2332.2246368180895
COMPANY_NAME_ohe_463,2549.133284227689,1341.3310139942464,1.9004505656190123,0.05737401647556917,-79.87550320103401,5178.142071656412
COMPANY_NAME_ohe_464,-83.67059045236715,495.61121447141335,-0.16882303710904675,0.8659358374184138,-1055.0685708163373,887.727389911603
COMPANY_NAME_ohe_465,-9236.463879755669,4351.890967948103,-2.122402410304553,0.03380395996838992,-17766.17017693395,-706.7575825773874
COMPANY_NAME_ohe_466,-7113.403557837444,3536.8514396272935,-2.011224864617735,0.04430171056374688,-14045.63237950694,-181.17473616794905
COMPANY_NAME_ohe_467,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_468,-3635.42866008867,2017.7534022661991,-1.8017209912795147,0.07158931376129507,-7590.22532853042,319.3680083530803
COMPANY_NAME_ohe_469,-12378.729587443384,5557.492447137616,-2.2273947657489024,0.025920901941489438,-23271.414783833112,-1486.044391053656
COMPANY_NAME_ohe_470,-12352.029604354131,6162.212093707285,-2.0044797901337654,0.04501868968540146,-24429.965308020408,-274.0939006878525
COMPANY_NAME_ohe_471,-8161.342163952537,3868.6220076956874,-2.1096251191554827,0.03489065894869503,-15743.841299036085,-578.8430288689897
COMPANY_NAME_ohe_472,-11585.72429519277,5478.902035170914,-2.1146069451178557,0.034463461240998416,-22324.372284127763,-847.0763062577771
COMPANY_NAME_ohe_473,-8103.855400243622,3987.511730580816,-2.0323088551925648,0.042122398570463515,-15919.378392182021,-288.3324083052221
COMPANY_NAME_ohe_474,4116.786711961763,2062.835049940978,1.995693602394216,0.04596728388061111,73.63001407744605,8159.943409846081
COMPANY_NAME_ohe_475,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_476,-12071.152434517435,5913.681770764029,-2.041224553914047,0.041228512191831435,-23661.96870521493,-480.3361638199367
COMPANY_NAME_ohe_477,1328.1906657930926,1481.7101762482084,0.8963903245614215,0.37004433299922246,-1575.9612796533956,4232.342611239581
COMPANY_NAME_ohe_478,-10384.15276684528,4535.243969726936,-2.289656926101487,0.022041212223810724,-19273.230947510074,-1495.0745861804862
COMPANY_NAME_ohe_479,2452.0843507196105,1505.6387381835495,1.6286007317252498,0.10339756927368349,-498.96757612014653,5403.136277559368
COMPANY_NAME_ohe_480,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_481,8512.507407058176,4120.482478423716,2.0659006443135324,0.03883786202333761,436.36174934769224,16588.65306476866
COMPANY_NAME_ohe_482,-7755.907161390663,3762.963773510204,-2.061116616638518,0.039291915917595066,-15131.316157470663,-380.49816531066244
COMPANY_NAME_ohe_483,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_484,5431.320000192981,2798.992461103704,1.9404553873115087,0.052324370948362287,-54.70522357027858,10917.34522395624
COMPANY_NAME_ohe_485,10642.337672389947,5219.077619444544,2.0391223216800114,0.041437820940715575,412.94553827864,20871.729806501255
COMPANY_NAME_ohe_486,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_487,8484.705707058325,3994.430232467618,2.1241341601344663,0.033658926777500486,655.6224514217938,16313.788962694856
COMPANY_NAME_ohe_488,-4728.114956597789,2294.301861705114,-2.06080770604609,0.0393213890191344,-9224.946605539812,-231.2833076557663
COMPANY_NAME_ohe_489,-11046.978412088414,5515.16749785467,-2.0030177535651545,0.04517538292377088,-21856.706707883568,-237.25011629326218
COMPANY_NAME_ohe_490,-279.0002953241591,583.3646505130787,-0.47826054437610127,0.6324647750181296,-1422.3950103297934,864.3944196814751
COMPANY_NAME_ohe_491,-1961.7283868670477,1545.2567222758962,-1.2695161642641235,0.20425702910868226,-4990.431562527804,1066.974788793709
COMPANY_NAME_ohe_492,12149.447301970498,6042.202192843472,2.0107647698980666,0.04435030898166703,306.73100399729265,23992.163599943706
COMPANY_NAME_ohe_493,-7175.017738346349,3878.644226206734,-1.8498777716881312,0.06433116831897312,-14777.160421711547,427.12494501884976
COMPANY_NAME_ohe_494,-537.5152998797109,354.8941311268277,-1.5145792864284373,0.1298789810466796,-1233.1077968882933,158.07719712887126
COMPANY_NAME_ohe_495,3145.7655280696704,2193.211704291869,1.4343191411543905,0.15148121043700513,-1152.9294123423929,7444.460468481733
COMPANY_NAME_ohe_496,-7251.52453082668,3697.7180738136967,-1.9610809656312473,0.04986957876540199,-14499.051955501527,-3.997106151834487
COMPANY_NAME_ohe_497,147.68288246190176,1471.3947690447478,0.10036931323181185,0.9200511312102966,-2736.2508648658036,3031.6166297896075
COMPANY_NAME_ohe_498,-9324.403815137808,4533.588735983805,-2.0567379085642576,0.0397114435939554,-18210.237737666066,-438.56989260955015
COMPANY_NAME_ohe_499,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_500,-10715.455754067527,4984.749986324372,-2.149647581817605,0.03158310165273903,-20485.565727263296,-945.3457808717576
COMPANY_NAME_ohe_501,17208.987665283443,8519.275139930249,2.0200060900280232,0.043382755837908515,511.2083910201545,33906.76693954673
COMPANY_NAME_ohe_502,16776.37056043756,7928.389626561296,2.1159871487942774,0.03434590057772002,1236.7268923774209,32316.0142284977
COMPANY_NAME_ohe_503,14088.92509468203,6829.601466131652,2.0629205327060065,0.039120178964983765,702.9062210639931,27474.943968300067
COMPANY_NAME_ohe_504,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_505,-7246.575478271353,3906.9905594208326,-1.8547716888636598,0.06362883652003481,-14904.276974736185,411.12601819347856
COMPANY_NAME_ohe_506,-6629.7533122715295,3089.6969549369223,-2.1457616746775345,0.0318919977819232,-12685.559343947898,-573.9472805951618
COMPANY_NAME_ohe_507,-11169.116931241257,5145.933274193766,-2.1704744962887546,0.029970918641356814,-21255.14614866104,-1083.0877138214746
COMPANY_NAME_ohe_508,1113.0472913795413,1303.1657773735003,0.8541102833615396,0.39304388665032475,-1441.1576322725193,3667.2522150316017
COMPANY_NAME_ohe_509,-9031.466066558693,4895.7188203382675,-1.8447681327283962,0.06507127493686449,-18627.074954421696,564.1428213043109
COMPANY_NAME_ohe_510,-7997.102949597301,3851.815750115885,-2.0761904173003867,0.03787634321158051,-15546.661819824436,-447.5440793701664
COMPANY_NAME_ohe_511,4630.260707120768,2442.872818282724,1.8954161970559402,0.05803728453615831,-157.77001671337166,9418.291430954907
COMPANY_NAME_ohe_512,-10504.605209573907,5160.940799247404,-2.035405097284926,0.04181012887367297,-20620.04917609882,-389.16124304899495
COMPANY_NAME_ohe_513,-12206.217413710321,5617.391478259976,-2.172933373248054,0.029785332231020867,-23216.304711099874,-1196.1301163207681
COMPANY_NAME_ohe_514,12975.345520298537,5464.629582197311,2.3744236137376378,0.01757637254928479,2264.671539191808,23686.019501405266
COMPANY_NAME_ohe_515,-14278.74759181872,6792.4920094376,-2.1021368257746333,0.03554129181832866,-27592.031930316414,-965.4632533210224
COMPANY_NAME_ohe_516,3038.0577215253825,1896.0627839374986,1.60229806062452,0.1090897143450491,-678.2253349921148,6754.34077804288
COMPANY_NAME_ohe_517,-6644.014895063473,3325.676592865105,-1.997793444292665,0.04573905837917813,-13162.341017079078,-125.68877304786747
COMPANY_NAME_ohe_518,-9648.368078529315,5303.192976409072,-1.8193507423639848,0.06885793652830663,-20042.626312291097,745.890155232466
COMPANY_NAME_ohe_519,-6382.995275864119,3713.546415010856,-1.718840849830999,0.08564335503286924,-13661.546249285397,895.555697557158
COMPANY_NAME_ohe_520,1972.0844514206642,1454.5266309137955,1.3558256064254504,0.17515466197583618,-878.7877451703748,4822.956648011703
COMPANY_NAME_ohe_521,-3059.282397393215,2330.6299094113574,-1.3126418677798106,0.18930365461516718,-7627.317019839475,1508.752225053045
COMPANY_NAME_ohe_522,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_523,-7634.819504937437,3552.168529187382,-2.1493404499825437,0.031607422246832106,-14597.069822144706,-672.5691877301688
COMPANY_NAME_ohe_524,-9062.798995261872,4478.935654302839,-2.023426924330871,0.043029150621299195,-17841.512877695437,-284.0851128283084
COMPANY_NAME_ohe_525,-470.9374332846759,1986.5602416325016,-0.23706174291380774,0.8126088911897889,-4364.595506884379,3422.720640315027
COMPANY_NAME_ohe_526,-5940.3614197498255,2898.087529010947,-2.0497522453288837,0.04038861385292192,-11620.612976611283,-260.1098628883692
COMPANY_NAME_ohe_527,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_528,-7421.788058764274,3643.4486114543706,-2.037022845726837,0.041647752662776316,-14562.94733721484,-280.62878031370747
COMPANY_NAME_ohe_529,2668.7393358900717,2372.208795256908,1.1250018721901962,0.26058824092769517,-1980.789902813468,7318.268574593611
COMPANY_NAME_ohe_530,-2577.670216313033,1289.9892295199747,-1.9982106496131171,0.04569382745323991,-5106.049106172184,-49.29132645388245
COMPANY_NAME_ohe_531,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_532,5053.680119942578,2844.5786832639265,1.776600573461334,0.07563398123322984,-521.6940992547179,10629.054339139875
COMPANY_NAME_ohe_533,-8294.888448972579,3285.4308234783625,-2.5247490799975467,0.011578092420447383,-14734.33286299017,-1855.4440349549886
COMPANY_NAME_ohe_534,-2240.5981742144136,1186.4360289834756,-1.88851157540633,0.058957305419055306,-4566.012791022025,84.81644259319864
COMPANY_NAME_ohe_535,-8143.621995449948,3801.0114301224135,-2.1424881627329593,0.0321542202076488,-15593.604398489879,-693.6395924100179
COMPANY_NAME_ohe_536,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_537,-13810.420916215318,6856.61937369468,-2.0141734816429793,0.04399132281873408,-27249.39488865689,-371.44694377374617
COMPANY_NAME_ohe_538,-13764.688140910932,7187.94322239743,-1.9149689577430924,0.055496462546498204,-27853.056856809897,323.68057498803137
COMPANY_NAME_ohe_539,-3053.308374079275,1549.4680775745437,-1.9705526162621976,0.04877507101428824,-6090.265806125381,-16.350942033169304
COMPANY_NAME_ohe_540,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_541,-10451.77753124199,5791.403124803788,-1.8047055792884552,0.07112076629932673,-21802.927655857413,899.3725933734331
COMPANY_NAME_ohe_542,-3264.542222563551,1848.4746978102253,-1.766073523446577,0.07738351473927807,-6887.5526302715925,358.46818514449023
COMPANY_NAME_ohe_543,-3997.2844557527283,2006.2177063742927,-1.9924479995627002,0.04632192528779577,-7929.471160246341,-65.09775125911483
COMPANY_NAME_ohe_544,-13583.746052635364,6789.600626265806,-2.0006693766473056,0.04542803167880338,-26891.363280116344,-276.1288251543847
COMPANY_NAME_ohe_545,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_546,-11059.44292015431,5343.189096960537,-2.069820610774463,0.03846914652691602,-21532.093550196965,-586.7922901116563
COMPANY_NAME_ohe_547,-12501.412376919387,6242.266496808415,-2.0027040472096456,0.045209064134656085,-24736.25471066388,-266.5700431748937
COMPANY_NAME_ohe_548,-11975.690611124002,5384.899342145077,-2.22393954839525,0.02615251175352351,-22530.093321728353,-1421.2879005196519
COMPANY_NAME_ohe_549,-10970.835286476868,5663.061524048687,-1.9372622458520457,0.052713294795589505,-22070.435873612296,128.76530065855877
COMPANY_NAME_ohe_550,1998.7565585510586,1944.5083098973346,1.0278981829892968,0.3039977243694443,-1812.4797288477173,5809.992845949834
COMPANY_NAME_ohe_551,-7414.537610906695,3195.8149302918187,-2.3200772800162284,0.020336697157042227,-13678.334874278658,-1150.74034753473
COMPANY_NAME_ohe_552,12357.22096520839,5721.808159344343,2.159670618286579,0.030798177301435192,1142.476972893477,23571.9649575233
COMPANY_NAME_ohe_553,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_554,-10961.225495832156,5525.898170204311,-1.9836097514310298,0.04729936128349688,-21791.985909432606,-130.4650822317053
COMPANY_NAME_ohe_555,9848.894673906612,5205.374496529885,1.8920626518749588,0.0584826337317339,-353.63933929196173,20051.428687105188
COMPANY_NAME_ohe_556,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_557,6910.876779514232,3681.874546914318,1.8769995260447034,0.0605181588220165,-305.597332437831,14127.350891466296
COMPANY_NAME_ohe_558,-8667.059877092634,3828.706066177978,-2.263704689596233,0.023592283870877306,-16171.32376680147,-1162.7959873837972
COMPANY_NAME_ohe_559,4090.408820822642,2286.0666510437095,1.7892780243109516,0.07357005138641792,-390.2818152230284,8571.099456868313
COMPANY_NAME_ohe_560,-6772.0552652957795,3164.8843902138487,-2.139748069861786,0.032375131994676565,-12975.228670114924,-568.8818604766357
COMPANY_NAME_ohe_561,-9442.88142180317,5018.910830916911,-1.8814602888806529,0.05990933234657736,-19279.946650400314,394.18380679397706
COMPANY_NAME_ohe_562,3128.2769121182337,1707.706747038555,1.8318583782275155,0.06697252300041123,-218.82831207733398,6475.382136313801
COMPANY_NAME_ohe_563,-7159.111641477656,3515.0810138582974,-2.0366846776084744,0.04168165097419818,-14048.670428639918,-269.55285431539323
COMPANY_NAME_ohe_564,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_565,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_566,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_567,-9523.598917029085,4112.63224071507,-2.3156942706292654,0.020574967459957794,-17584.358108830624,-1462.8397252275481
COMPANY_NAME_ohe_568,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_569,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_570,-2686.1279980077616,1338.6953305904608,-2.0065267552871693,0.04480007712143008,-5309.970845965065,-62.28515005045847
COMPANY_NAME_ohe_571,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_572,-2210.9816237928753,1106.3773605898482,-1.998397384608561,0.045673594964731556,-4379.481250548977,-42.48199703677301
COMPANY_NAME_ohe_573,-11722.269649196072,5580.526296154097,-2.1005670481787084,0.03567898918008661,-22660.101189658104,-784.4381087340425
COMPANY_NAME_ohe_574,17732.07514961194,8370.260905423156,2.1184614613533963,0.034136005444728834,1326.3637749825539,34137.786524241325
COMPANY_NAME_ohe_575,15062.465920287414,7532.942071091066,1.9995462301631342,0.045549285079780066,297.89946094892366,29827.032379625904
COMPANY_NAME_ohe_576,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_577,-1705.2266417560616,809.1318915496395,-2.1074767408935426,0.03507627574944472,-3291.125149193355,-119.3281343187682
COMPANY_NAME_ohe_578,-11404.946035037057,6240.401153015955,-1.8275982193108056,0.06760987324701873,-23636.13229494833,826.2402248742146
COMPANY_NAME_ohe_579,-9101.634889654431,4531.12126445126,-2.0086937335049853,0.04456962370518047,-17982.6325679789,-220.63721132996216
COMPANY_NAME_ohe_580,-8758.998482148689,4129.019354652025,-2.1213265741368406,0.03389432955895244,-16851.876417266656,-666.1205470307195
COMPANY_NAME_ohe_581,-13456.852240218732,6373.161218263144,-2.111487812619007,0.034730404370126866,-25948.248228014494,-965.4562524229696
COMPANY_NAME_ohe_582,-1515.960990687942,1401.6379950176608,-1.0815638532036518,0.2794463734473982,-4263.171460922557,1231.249479546673
COMPANY_NAME_ohe_583,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_584,-12488.089798078052,6014.300392335658,-2.07639941197355,0.03785702560126447,-24276.118567055943,-700.0610291001612
COMPANY_NAME_ohe_585,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_586,-2984.3025422983,1622.05229142534,-1.8398312792221483,0.06579301167260043,-6163.5250334919665,194.91994889536636
COMPANY_NAME_ohe_587,38397.10123119118,18323.873851357544,2.095468542441777,0.03612936202324235,2482.308482530396,74311.89397985197
COMPANY_NAME_ohe_588,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_589,-11986.51726754296,5636.72456983899,-2.1265039863186628,0.03346131768868865,-23034.49742442738,-938.5371106585408
COMPANY_NAME_ohe_590,-13452.685868650195,6820.423336814642,-1.9724121516089106,0.04856257577386813,-26820.715608806895,-84.656128493496
COMPANY_NAME_ohe_591,-7259.575579225957,3688.9435473845983,-1.967928076419841,0.04907631380823796,-14489.90493209977,-29.24622635214473
COMPANY_NAME_ohe_592,-3956.6257434468794,1955.112690025817,-2.023732833218239,0.042997648395600274,-7788.646615897481,-124.6048709962779
COMPANY_NAME_ohe_593,-8374.957373298705,4086.2576138322033,-2.0495421886640286,0.04040912685890419,-16384.02229640982,-365.8924501875863
COMPANY_NAME_ohe_594,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_595,-6235.629916603061,3292.390717961279,-1.8939519792062534,0.05823138414398055,-12688.715723807167,217.4558906010452
COMPANY_NAME_ohe_596,4381.760428621987,2116.971601210099,2.069824850799743,0.03846874932288147,232.49609025019254,8531.024766993782
COMPANY_NAME_ohe_597,-9213.311389301829,4884.989351449489,-1.8860453373492057,0.05928884543876478,-18787.890518142827,361.26773953916927
COMPANY_NAME_ohe_598,-11280.79026643752,5502.094184537014,-2.050272112415096,0.0403378843886002,-22064.894868130068,-496.6856647449713
COMPANY_NAME_ohe_599,-2156.839143804274,1149.8277880756548,-1.875793198052682,0.060683682367522085,-4410.501608432558,96.82332082400944
COMPANY_NAME_ohe_600,31176.374888349386,14861.707808889945,2.097765296509219,0.03592588353908721,2047.4275829250946,60305.32219377368
COMPANY_NAME_ohe_601,-7077.833886903679,3411.7601014905836,-2.0745403182982893,0.03802915834063825,-13764.883685825222,-390.78408798213513
COMPANY_NAME_ohe_602,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_603,-5314.114539079747,2567.115389564969,-2.0700723312559366,0.03844557148206551,-10345.660702627087,-282.568375532408
COMPANY_NAME_ohe_604,-11341.579227457329,5340.096537641672,-2.1238528456390173,0.033682450460553515,-21808.168441235004,-874.9900136796532
COMPANY_NAME_ohe_605,48620.84231500244,21462.730663807557,2.2653614340411683,0.02349050893102378,6553.8902139396305,90687.79441606524
COMPANY_NAME_ohe_606,13206.599722178667,6655.766077531504,1.9842343568475804,0.047229720145669285,161.29821021691896,26251.901234140416
COMPANY_NAME_ohe_607,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_608,13562.944761493223,7191.768844735341,1.8858983171326251,0.059308658351592936,-532.9221741880447,27658.81169717449
COMPANY_NAME_ohe_609,-10822.198890240223,5471.6827542901165,-1.9778556938000456,0.04794498844050965,-21546.69708864885,-97.70069183159467
COMPANY_NAME_ohe_610,-13351.062090256433,6602.9803203775955,-2.021975144928638,0.04317891967087517,-26292.903518196523,-409.2206623163456
COMPANY_NAME_ohe_611,-8389.088439472178,4013.323878787381,-2.0903093527569787,0.036590019667982476,-16255.203241895444,-522.9736370489109
COMPANY_NAME_ohe_612,10634.595237582136,5269.561110226784,2.018117830903086,0.04357899106738028,306.25546153763935,20962.935013626633
COMPANY_NAME_ohe_613,-8350.330034021961,3570.2960199892427,-2.338834087501551,0.019344021807321088,-15348.110233200878,-1352.5498348430456
COMPANY_NAME_ohe_614,-1833.0945017092506,2008.8651721871968,-0.9125025049408508,0.36150425149484366,-5770.470239196156,2104.2812357776547
COMPANY_NAME_ohe_615,10301.443203223864,5355.357019360821,1.9235773013791289,0.05440758849335037,-195.05655472334547,20797.942961171073
COMPANY_NAME_ohe_616,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_617,-8389.072657829636,4796.580340582572,-1.7489694870430827,0.08029629392232307,-17790.370125371475,1012.2248097122047
COMPANY_NAME_ohe_618,-5633.341687074275,3065.122621175146,-1.8378846079947342,0.06607941065585354,-11640.98202457756,374.2986504290111
COMPANY_NAME_ohe_619,-6244.567987384133,3403.5341540988975,-1.8347305197051602,0.06654562787269458,-12915.494929417971,426.358954649706
COMPANY_NAME_ohe_620,-1129.4329224949122,802.5063192013748,-1.4073819675574428,0.15931415538406224,-2702.3453081296066,443.4794631397824
COMPANY_NAME_ohe_621,2279.7486524961682,1277.9149628335024,1.7839595894873275,0.07443023182811759,-224.9646746574963,4784.461979649833
COMPANY_NAME_ohe_622,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_623,-9851.12458277541,4753.012111705284,-2.072606665258639,0.03820890023615431,-19167.028321717768,-535.2208438330526
COMPANY_NAME_ohe_624,-9784.613609376587,4797.187291162636,-2.039656368514478,0.04138456348679331,-19187.100700055355,-382.12651869781985
COMPANY_NAME_ohe_625,-6682.799268077616,4179.018856808532,-1.5991311590254922,0.10979146254102945,-14873.67622742234,1508.0776912671072
COMPANY_NAME_ohe_626,2741.2963056350613,1274.8362228534695,2.150312531518135,0.031530501817281786,242.61730884226108,5239.975302427862
COMPANY_NAME_ohe_627,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_628,2922.308414064467,1637.6614954976094,1.7844398382075368,0.07435222249337681,-287.50811711084725,6132.124945239781
COMPANY_NAME_ohe_629,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_630,-11875.762380749127,6096.360285375316,-1.9480086190506387,0.05141393184860554,-23824.62854008475,73.1037785864919
COMPANY_NAME_ohe_631,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_632,-7939.952405468803,3918.3761149793695,-2.026337485856844,0.04273021235789143,-15619.969590828367,-259.9352201092388
COMPANY_NAME_ohe_633,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_634,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_635,14237.424549773139,6323.027490964613,2.251678419889511,0.02434260136162103,1844.2906674824972,26630.55843206378
COMPANY_NAME_ohe_636,8094.353682612972,4183.533873430739,1.9348125119816793,0.053013307145917565,-105.3727093112766,16294.080074537222
COMPANY_NAME_ohe_637,14721.815400606578,6856.1190546522985,2.1472520070398895,0.03177322436622143,1283.822053488073,28159.80874772508
COMPANY_NAME_ohe_638,-10861.707400225405,5047.53897923246,-2.1518818269486766,0.031406662919488015,-20754.883799521027,-968.5310009297827
COMPANY_NAME_ohe_639,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_640,0.0,0.0,,,0.0,0.0
COMPANY_NAME_ohe_641,-10377.912091955888,5278.86601954755,-1.9659358759109735,0.04930601826510106,-20724.489490269087,-31.334693642689672
COMPANY_NAME_ohe_642,-14364.565166077937,7611.343698369532,-1.8872574587789341,0.05912570532808825,-29282.79881488222,553.6684827263452
COMPANY_NAME_ohe_643,-22042.63656855484,10962.990049829905,-2.010640935398536,0.04436339692776459,-43530.09706622145,-555.1760708882284
COMPANY_NAME_ohe_644,-15417.482520510857,7228.11477867619,-2.132988060177778,0.03292570566992348,-29584.58748671619,-1250.3775543055253
